Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Hour(Order_time),Hour(Delivery_time),Order_month,Delivery_month,Price (INR),Total Revenue,Diff_order_delivery,Day_name(order_date),Day_name(delivery_date)
406,C049,55,4,45163,0.666168981,45171,0.266585648,Srikakulam,Raksha Bandhan,15,6,August,September,1904,7616,8,Friday,Saturday
418,C069,64,3,45162,0.553726852,45170,0.484143519,Karimnagar,Raksha Bandhan,13,11,August,September,1878,5634,8,Thursday,Friday
467,C056,53,1,45166,0.596342593,45171,0.639016204,Gandhidham,Raksha Bandhan,14,15,August,September,1672,1672,5,Monday,Saturday
489,C072,10,1,45166,0.93537037,45171,0.188032407,Kirari Suleman Nagar,Birthday,22,4,August,September,259,259,5,Monday,Saturday
497,C081,64,2,45167,0.84306713,45170,0.196481481,Alwar,Raksha Bandhan,20,4,August,September,1878,3756,3,Tuesday,Friday
499,C031,59,1,45165,0.506481481,45171,0.41912037,Ichalkaranji,Raksha Bandhan,12,10,August,September,811,811,6,Sunday,Saturday
503,C020,34,1,45167,0.865104167,45175,0.326319444,Dehri,Raksha Bandhan,20,7,August,September,1335,1335,8,Tuesday,Wednesday
506,C058,55,4,45165,0.369490741,45171,0.488472222,Thrissur,Raksha Bandhan,8,11,August,September,1904,7616,6,Sunday,Saturday
531,C029,28,5,45167,0.563981481,45176,0.363321759,Dehradun,Raksha Bandhan,13,8,August,September,1778,8890,9,Tuesday,Thursday
549,C021,64,1,45160,0.812303241,45170,0.103587963,Erode,Raksha Bandhan,19,2,August,September,1878,1878,10,Tuesday,Friday
569,C027,53,2,45166,0.583831019,45173,0.747476852,Purnia,Raksha Bandhan,14,17,August,September,1672,3344,7,Monday,Monday
586,C068,64,5,45165,0.878217593,45173,0.687951389,Bilaspur,Raksha Bandhan,21,16,August,September,1878,9390,8,Sunday,Monday
608,C030,55,5,45166,0.854340278,45170,0.30162037,Etawah,Raksha Bandhan,20,7,August,September,1904,9520,4,Monday,Friday
615,C020,28,3,45163,0.882743056,45170,0.25712963,Allahabad,Raksha Bandhan,21,6,August,September,1778,5334,7,Friday,Friday
624,C024,53,5,45167,0.388877315,45170,0.354097222,Ambala,Raksha Bandhan,9,8,August,September,1672,8360,3,Tuesday,Friday
629,C032,28,5,45165,0.381261574,45173,0.646793981,Sangli-Miraj & Kupwad,Raksha Bandhan,9,15,August,September,1778,8890,8,Sunday,Monday
636,C067,53,2,45163,0.304467593,45171,0.1484375,Panipat,Raksha Bandhan,7,3,August,September,1672,3344,8,Friday,Saturday
652,C032,21,2,45166,0.820243056,45172,0.001053241,Phagwara,Raksha Bandhan,19,0,August,September,1561,3122,6,Monday,Sunday
654,C019,64,2,45167,0.203645833,45171,0.028622685,Jhansi,Raksha Bandhan,4,0,August,September,1878,3756,4,Tuesday,Saturday
698,C060,64,3,45167,0.864016204,45175,0.625150463,Ozhukarai,Raksha Bandhan,20,15,August,September,1878,5634,8,Tuesday,Wednesday
703,C070,53,4,45161,0.6803125,45170,0.258391204,Khammam,Raksha Bandhan,16,6,August,September,1672,6688,9,Wednesday,Friday
709,C016,53,5,45167,0.193113426,45176,0.728645833,Kolkata,Raksha Bandhan,4,17,August,September,1672,8360,9,Tuesday,Thursday
731,C083,59,5,45163,0.500925926,45171,0.460081019,Bulandshahr,Raksha Bandhan,12,11,August,September,811,4055,8,Friday,Saturday
741,C072,53,5,45161,0.532743056,45170,0.900914352,Siwan,Raksha Bandhan,12,21,August,September,1672,8360,9,Wednesday,Friday
769,C029,28,2,45163,0.401145833,45171,0.840509259,Ongole,Raksha Bandhan,9,20,August,September,1778,3556,8,Friday,Saturday
771,C056,9,2,45164,0.708414352,45170,0.454351852,Vijayanagaram,Raksha Bandhan,17,10,August,September,1605,3210,6,Saturday,Friday
817,C066,21,2,45166,0.234027778,45170,0.920173611,Jalandhar,Raksha Bandhan,5,22,August,September,1561,3122,4,Monday,Friday
823,C087,64,3,45165,0.641261574,45170,0.619907407,Alappuzha,Raksha Bandhan,15,14,August,September,1878,5634,5,Sunday,Friday
856,C077,21,2,45165,0.736238426,45171,0.678356481,Kanpur,Raksha Bandhan,17,16,August,September,1561,3122,6,Sunday,Saturday
873,C027,64,4,45164,0.45625,45174,0.6565625,Nandyal,Raksha Bandhan,10,15,August,September,1878,7512,10,Saturday,Tuesday
882,C089,64,2,45167,0.231018519,45177,0.677002315,Srikakulam,Raksha Bandhan,5,16,August,September,1878,3756,10,Tuesday,Friday
897,C031,34,5,45163,0.328715278,45170,0.585300926,Dhule,Raksha Bandhan,7,14,August,September,1335,6675,7,Friday,Friday
910,C066,55,4,45164,0.08568287,45173,0.710532407,Kamarhati,Raksha Bandhan,2,17,August,September,1904,7616,9,Saturday,Monday
912,C062,9,4,45167,0.13193287,45175,0.48349537,Ghaziabad,Raksha Bandhan,3,11,August,September,1605,6420,8,Tuesday,Wednesday
938,C005,59,3,45167,0.758900463,45177,0.053854167,Ratlam,Raksha Bandhan,18,1,August,September,811,2433,10,Tuesday,Friday
956,C037,34,5,45167,0.203055556,45172,0.620462963,Sagar,Raksha Bandhan,4,14,August,September,1335,6675,5,Tuesday,Sunday
968,C002,9,2,45163,0.996782407,45170,0.850127315,Jaunpur,Raksha Bandhan,23,20,August,September,1605,3210,7,Friday,Friday
969,C004,42,4,45168,0.955949074,45172,0.140960648,Khammam,All Occasions,22,3,August,September,1744,6976,4,Wednesday,Sunday
77,C028,42,3,45143,0.046655093,45151,0.681157407,Kanpur,All Occasions,1,16,August,August,1744,5232,8,Saturday,Sunday
82,C038,70,3,45142,0.918113426,45143,0.589039352,Gwalior,Birthday,22,14,August,August,866,2598,1,Friday,Saturday
165,C058,40,5,45144,0.549490741,45148,0.359189815,Lucknow,Anniversary,13,8,August,August,1923,9615,4,Sunday,Thursday
193,C038,42,4,45154,0.989224537,45157,0.106967593,Nanded,All Occasions,23,2,August,August,1744,6976,3,Wednesday,Saturday
196,C063,30,2,45143,0.401273148,45151,0.373680556,Begusarai,Anniversary,9,8,August,August,751,1502,8,Saturday,Sunday
199,C093,70,5,45154,0.079513889,45157,0.684016204,Bareilly,Birthday,1,16,August,August,866,4330,3,Wednesday,Saturday
268,C053,38,1,45152,0.323599537,45161,0.703819444,Katni,Birthday,7,16,August,August,562,562,9,Monday,Wednesday
284,C057,17,1,45148,0.675740741,45154,0.473576389,Aurangabad,Anniversary,16,11,August,August,1899,1899,6,Thursday,Wednesday
310,C061,38,3,45158,0.516921296,45162,0.654722222,Bhalswa Jahangir Pur,Birthday,12,15,August,August,562,1686,4,Sunday,Thursday
369,C014,63,3,45145,0.308148148,45153,0.186458333,Jammu,All Occasions,7,4,August,August,1348,4044,8,Monday,Tuesday
421,C066,38,4,45146,0.844791667,45150,0.794444444,Serampore,Birthday,20,19,August,August,562,2248,4,Tuesday,Saturday
481,C044,12,5,45159,0.000613426,45163,0.775289352,Bhiwandi,Anniversary,0,18,August,August,672,3360,4,Monday,Friday
495,C007,20,1,45166,0.737835648,45167,0.95244213,Pimpri-Chinchwad,Anniversary,17,22,August,August,697,697,1,Monday,Tuesday
524,C084,45,1,45153,0.579791667,45160,0.52068287,Jalandhar,Birthday,13,12,August,August,722,722,7,Tuesday,Tuesday
530,C008,5,2,45157,0.448159722,45165,0.01662037,Delhi,All Occasions,10,0,August,August,1444,2888,8,Saturday,Sunday
553,C084,39,2,45160,0.057418981,45164,0.321840278,Alwar,All Occasions,1,7,August,August,387,774,4,Tuesday,Saturday
560,C019,39,2,45142,0.536342593,45147,0.410335648,Avadi,All Occasions,12,9,August,August,387,774,5,Friday,Wednesday
562,C066,24,4,45147,0.387731481,45154,0.065358796,Ranchi,Birthday,9,1,August,August,535,2140,7,Wednesday,Wednesday
692,C035,15,2,45149,0.295081019,45156,0.280983796,Tiruppur,Anniversary,7,6,August,August,1488,2976,7,Friday,Friday
716,C076,40,3,45157,0.970972222,45164,0.069421296,Berhampore,Anniversary,23,1,August,August,1923,5769,7,Saturday,Saturday
764,C039,65,3,45139,0.833055556,45143,0.392083333,Berhampur,All Occasions,19,9,August,August,1895,5685,4,Tuesday,Saturday
855,C033,57,5,45145,0.99318287,45155,0.844247685,Allahabad,Birthday,23,20,August,August,1582,7910,10,Monday,Thursday
866,C021,15,5,45148,0.837928241,45149,0.335196759,Medininagar,Anniversary,20,8,August,August,1488,7440,1,Thursday,Friday
868,C099,32,1,45160,0.04255787,45168,0.423055556,Anand,Birthday,1,10,August,August,1792,1792,8,Tuesday,Wednesday
889,C050,36,3,45154,0.963009259,45156,0.420162037,Bangalore,Birthday,23,10,August,August,203,609,2,Wednesday,Friday
984,C058,65,1,45141,0.938217593,45145,0.693877315,Ballia,All Occasions,22,16,August,August,1895,1895,4,Thursday,Monday
6,C040,28,4,45158,0.924710648,45164,0.796365741,Sirsa,Raksha Bandhan,22,19,August,August,1778,7112,6,Sunday,Saturday
9,C044,27,4,45158,0.986006944,45167,0.999930556,Rajkot,Raksha Bandhan,23,23,August,August,548,2192,9,Sunday,Tuesday
27,C063,9,2,45160,0.469768519,45168,0.332777778,Raipur,Raksha Bandhan,11,7,August,August,1605,3210,8,Tuesday,Wednesday
53,C045,9,5,45158,0.351215278,45165,0.249664352,Kozhikode,Raksha Bandhan,8,5,August,August,1605,8025,7,Sunday,Sunday
71,C013,9,5,45158,0.688958333,45166,0.563564815,Karnal,Raksha Bandhan,16,13,August,August,1605,8025,8,Sunday,Monday
15,C069,21,5,45164,0.119895833,45168,0.560243056,Pune,Raksha Bandhan,2,13,August,August,1561,7805,4,Saturday,Wednesday
68,C050,34,4,45163,0.947199074,45169,0.896689815,Ahmedabad,Raksha Bandhan,22,21,August,August,1335,5340,6,Friday,Thursday
117,C033,59,3,45158,0.784780093,45160,0.154872685,Loni,Raksha Bandhan,18,3,August,August,811,2433,2,Sunday,Tuesday
150,C092,27,5,45164,0.304363426,45167,0.705706019,Bidar,Raksha Bandhan,7,16,August,August,548,2740,3,Saturday,Tuesday
180,C058,55,2,45162,0.694826389,45165,0.36474537,Nellore,Raksha Bandhan,16,8,August,August,1904,3808,3,Thursday,Sunday
192,C060,64,5,45158,0.519814815,45159,0.091180556,Vijayanagaram,Raksha Bandhan,12,2,August,August,1878,9390,1,Sunday,Monday
201,C004,55,4,45162,0.194606481,45168,0.161435185,Dewas,Raksha Bandhan,4,3,August,August,1904,7616,6,Thursday,Wednesday
217,C042,53,4,45165,0.128171296,45168,0.696053241,Rajkot,Raksha Bandhan,3,16,August,August,1672,6688,3,Sunday,Wednesday
221,C076,28,4,45159,0.091018519,45168,0.583738426,Naihati,Raksha Bandhan,2,14,August,August,1778,7112,9,Monday,Wednesday
224,C028,34,1,45162,0.876365741,45167,0.087962963,Suryapet,Raksha Bandhan,21,2,August,August,1335,1335,5,Thursday,Tuesday
231,C093,64,3,45162,0.385625,45166,0.884039352,Proddatur,Raksha Bandhan,9,21,August,August,1878,5634,4,Thursday,Monday
232,C044,28,3,45160,0.504270833,45161,0.375023148,Nadiad,Raksha Bandhan,12,9,August,August,1778,5334,1,Tuesday,Wednesday
233,C098,64,4,45164,0.927303241,45168,0.171979167,Nizamabad,Raksha Bandhan,22,4,August,August,1878,7512,4,Saturday,Wednesday
237,C024,55,1,45164,0.391585648,45168,0.346759259,Sasaram,Raksha Bandhan,9,8,August,August,1904,1904,4,Saturday,Wednesday
242,C012,21,1,45161,0.433865741,45169,0.668425926,Amroha,Raksha Bandhan,10,16,August,August,1561,1561,8,Wednesday,Thursday
257,C077,21,3,45160,0.654849537,45162,0.944201389,Chinsurah,Raksha Bandhan,15,22,August,August,1561,4683,2,Tuesday,Thursday
277,C062,34,5,45161,0.803240741,45167,0.659930556,Bhilai,Raksha Bandhan,19,15,August,August,1335,6675,6,Wednesday,Tuesday
288,C035,34,2,45159,0.665949074,45161,0.862916667,Ballia,Raksha Bandhan,15,20,August,August,1335,2670,2,Monday,Wednesday
312,C044,9,1,45160,0.769166667,45165,0.250856481,Akola,Raksha Bandhan,18,6,August,August,1605,1605,5,Tuesday,Sunday
319,C044,64,1,45158,0.266053241,45164,0.947488426,Bikaner,Raksha Bandhan,6,22,August,August,1878,1878,6,Sunday,Saturday
336,C069,53,1,45158,0.189166667,45163,0.829363426,Tiruchirappalli,Raksha Bandhan,4,19,August,August,1672,1672,5,Sunday,Friday
338,C087,21,3,45158,0.594340278,45166,0.065358796,Panchkula,Raksha Bandhan,14,1,August,August,1561,4683,8,Sunday,Monday
341,C028,9,2,45158,0.621238426,45168,0.939039352,Ongole,Raksha Bandhan,14,22,August,August,1605,3210,10,Sunday,Wednesday
353,C089,55,2,45159,0.405173611,45162,0.591828704,Korba,Raksha Bandhan,9,14,August,August,1904,3808,3,Monday,Thursday
358,C040,55,1,45158,0.70380787,45163,0.562928241,Secunderabad,Raksha Bandhan,16,13,August,August,1904,1904,5,Sunday,Friday
377,C013,55,4,45164,0.357013889,45169,0.491076389,Ghaziabad,Raksha Bandhan,8,11,August,August,1904,7616,5,Saturday,Thursday
404,C055,21,5,45160,0.330092593,45162,0.935636574,South Dumdum,Raksha Bandhan,7,22,August,August,1561,7805,2,Tuesday,Thursday
413,C050,59,5,45160,0.230752315,45168,0.848043981,Amritsar,Raksha Bandhan,5,20,August,August,811,4055,8,Tuesday,Wednesday
422,C044,53,2,45158,0.12775463,45167,0.170590278,Eluru,Raksha Bandhan,3,4,August,August,1672,3344,9,Sunday,Tuesday
429,C007,9,5,45160,0.949270833,45169,0.530462963,Bahraich,Raksha Bandhan,22,12,August,August,1605,8025,9,Tuesday,Thursday
430,C045,27,2,45165,0.305902778,45169,0.41912037,Rourkela,Raksha Bandhan,7,10,August,August,548,1096,4,Sunday,Thursday
435,C017,53,4,45160,0.727430556,45165,0.524467593,Mira-Bhayandar,Raksha Bandhan,17,12,August,August,1672,6688,5,Tuesday,Sunday
437,C010,55,1,45162,0.271377315,45165,0.95599537,Uluberia,Raksha Bandhan,6,22,August,August,1904,1904,3,Thursday,Sunday
438,C037,34,2,45164,0.393946759,45165,0.137858796,Tadepalligudem,Raksha Bandhan,9,3,August,August,1335,2670,1,Saturday,Sunday
453,C032,27,2,45159,0.424756944,45169,0.5196875,Varanasi,Raksha Bandhan,10,12,August,August,548,1096,10,Monday,Thursday
465,C029,55,5,45161,0.990416667,45164,0.56193287,Madurai,Raksha Bandhan,23,13,August,August,1904,9520,3,Wednesday,Saturday
483,C007,59,2,45166,0.267395833,45169,0.212523148,Pallavaram,Raksha Bandhan,6,5,August,August,811,1622,3,Monday,Thursday
488,C025,21,4,45166,0.926041667,45167,0.226956019,Nizamabad,Raksha Bandhan,22,5,August,August,1561,6244,1,Monday,Tuesday
528,C001,27,3,45165,0.209212963,45168,0.710914352,Tirunelveli,Raksha Bandhan,5,17,August,August,548,1644,3,Sunday,Wednesday
529,C013,64,2,45163,0.657962963,45166,0.587013889,Madurai,Raksha Bandhan,15,14,August,August,1878,3756,3,Friday,Monday
536,C048,59,3,45163,0.635324074,45168,0.467476852,Kota,Raksha Bandhan,15,11,August,August,811,2433,5,Friday,Wednesday
545,C083,9,5,45158,0.079768519,45164,0.338414352,Ratlam,Raksha Bandhan,1,8,August,August,1605,8025,6,Sunday,Saturday
558,C091,64,3,45160,0.029837963,45163,0.017268519,Muzaffarpur,Raksha Bandhan,0,0,August,August,1878,5634,3,Tuesday,Friday
576,C074,53,4,45158,0.294872685,45164,0.334710648,Aurangabad,Raksha Bandhan,7,8,August,August,1672,6688,6,Sunday,Saturday
584,C089,34,2,45161,0.319097222,45165,0.673935185,Eluru,Raksha Bandhan,7,16,August,August,1335,2670,4,Wednesday,Sunday
599,C004,34,1,45159,0.814166667,45162,0.50962963,Naihati,Raksha Bandhan,19,12,August,August,1335,1335,3,Monday,Thursday
611,C056,28,2,45160,0.887384259,45166,0.144097222,Latur,Raksha Bandhan,21,3,August,August,1778,3556,6,Tuesday,Monday
621,C070,64,3,45158,0.303506944,45166,0.064456019,Ahmedabad,Raksha Bandhan,7,1,August,August,1878,5634,8,Sunday,Monday
640,C089,59,3,45161,0.261701389,45169,0.796770833,Bathinda,Raksha Bandhan,6,19,August,August,811,2433,8,Wednesday,Thursday
647,C069,21,5,45163,0.708622685,45164,0.061851852,Anantapuram,Raksha Bandhan,17,1,August,August,1561,7805,1,Friday,Saturday
658,C061,21,3,45160,0.871481481,45169,0.370902778,Srikakulam,Raksha Bandhan,20,8,August,August,1561,4683,9,Tuesday,Thursday
668,C009,55,2,45159,0.423530093,45168,0.689456019,Ajmer,Raksha Bandhan,10,16,August,August,1904,3808,9,Monday,Wednesday
683,C024,27,3,45161,0.893726852,45168,0.80912037,Surendranagar Dudhrej,Raksha Bandhan,21,19,August,August,548,1644,7,Wednesday,Wednesday
704,C061,55,4,45167,0.102199074,45168,0.567060185,Jalgaon,Raksha Bandhan,2,13,August,August,1904,7616,1,Tuesday,Wednesday
726,C044,34,2,45159,0.798969907,45169,0.787824074,Hindupur,Raksha Bandhan,19,18,August,August,1335,2670,10,Monday,Thursday
730,C097,59,1,45160,0.086145833,45163,0.944097222,Sangli-Miraj & Kupwad,Raksha Bandhan,2,22,August,August,811,811,3,Tuesday,Friday
742,C089,53,5,45162,0.826469907,45164,0.665347222,Panchkula,Raksha Bandhan,19,15,August,August,1672,8360,2,Thursday,Saturday
783,C024,55,5,45166,0.188506944,45167,0.215868056,Visakhapatnam,Raksha Bandhan,4,5,August,August,1904,9520,1,Monday,Tuesday
787,C069,9,1,45163,0.904305556,45165,0.590960648,Ambarnath,Raksha Bandhan,21,14,August,August,1605,1605,2,Friday,Sunday
788,C099,53,3,45162,0.207615741,45165,0.372824074,Durgapur,Raksha Bandhan,4,8,August,August,1672,5016,3,Thursday,Sunday
808,C002,9,2,45167,0.650451389,45168,0.424548611,Raurkela Industrial Township,Raksha Bandhan,15,10,August,August,1605,3210,1,Tuesday,Wednesday
819,C052,55,5,45160,0.545405093,45162,0.064212963,Kottayam,Raksha Bandhan,13,1,August,August,1904,9520,2,Tuesday,Thursday
820,C033,64,3,45160,0.244247685,45164,0.203043981,Hapur,Raksha Bandhan,5,4,August,August,1878,5634,4,Tuesday,Saturday
827,C086,9,1,45167,0.924143519,45168,0.036053241,Surendranagar Dudhrej,Raksha Bandhan,22,0,August,August,1605,1605,1,Tuesday,Wednesday
850,C092,21,4,45161,0.968946759,45163,0.438206019,Darbhanga,Raksha Bandhan,23,10,August,August,1561,6244,2,Wednesday,Friday
880,C044,34,5,45167,0.926689815,45169,0.20474537,Purnia,Raksha Bandhan,22,4,August,August,1335,6675,2,Tuesday,Thursday
881,C015,28,4,45159,0.637291667,45166,0.541493056,New Delhi,Raksha Bandhan,15,12,August,August,1778,7112,7,Monday,Monday
886,C045,53,3,45159,0.349328704,45163,0.82818287,Nanded,Raksha Bandhan,8,19,August,August,1672,5016,4,Monday,Friday
901,C043,27,4,45160,0.330300926,45165,0.064236111,Deoghar,Raksha Bandhan,7,1,August,August,548,2192,5,Tuesday,Sunday
908,C090,28,5,45160,0.660706019,45162,0.951481481,Ozhukarai,Raksha Bandhan,15,22,August,August,1778,8890,2,Tuesday,Thursday
934,C022,27,5,45160,0.028518519,45161,0.360324074,Agartala,Raksha Bandhan,0,8,August,August,548,2740,1,Tuesday,Wednesday
935,C046,27,5,45158,0.4015625,45167,0.721261574,Kurnool,Raksha Bandhan,9,17,August,August,548,2740,9,Sunday,Tuesday
939,C084,9,4,45158,0.871585648,45159,0.191828704,Bhilai,Raksha Bandhan,20,4,August,August,1605,6420,1,Sunday,Monday
979,C030,9,4,45166,0.779907407,45169,0.842337963,Adoni,Raksha Bandhan,18,20,August,August,1605,6420,3,Monday,Thursday
1000,C012,27,4,45163,0.05744213,45169,0.290266204,Tadepalligudem,Raksha Bandhan,1,6,August,August,548,2192,6,Friday,Thursday
